Month,0
2025-02-01,
2025-03-01,
2025-04-01,
2025-05-01,
2025-06-01,
2025-07-01,0.2629376909025241
2025-08-01,0.15326753082770112
2025-09-01,0.4087726519749983
2025-10-01,0.5378324753987072
2025-11-01,0.8662681015719118
2025-12-01,0.7813757972812726
2026-01-01,0.7805055513753738
2026-02-01,0.8993939192035545
2026-03-01,0.8812330064089334
2026-04-01,0.8741594520380056
2026-05-01,0.6032416884300508
2026-06-01,0.13843325390945974
2026-07-01,0.08068659626906247
