DMA,Chains,Draws_Per_Chain,Total_Draws,Max_Rhat,Min_ESS_Bulk,Min_ESS_Tail,Divergences,Divergence_Rate,Parameters_Evaluated,Problematic_Parameters,Worst_Rhat_Parameter,Worst_Rhat,Worst_Bulk_ESS_Parameter,Worst_Bulk_ESS,Worst_Tail_ESS_Parameter,Worst_Tail_ESS,Rhat_OK,ESS_Bulk_OK,ESS_Tail_OK,Divergences_OK,Parameter_Diagnostics_OK
"Dallas-Ft. Worth, TX",4,2000,8000,1.0019,2556.6448,3595.8179,0,0.0,8,0,trend_beta,1.0019,sigma_obs,2556.6448,sigma_obs,3595.8179,True,True,True,True,True
